财务风险,权益乘数(含少数股权的净资产),1.49259,1.494316,1.510185,1.488384,1.542572,1.502295,1.528972,1.562552,1.549241,1.528724,1.528878,1.521589,1.512625,1.496156,1.480965,1.423306,1.419558,1.42047,1.41222,1.388661,1.44456,1.377834,1.547181,1.735925,1.611263,1.675083,1.678103,1.687685,1.61768,1.677374,1.691958,1.771971,1.772351,1.816904,1.87208,1.823341,1.790396,1.69807,1.744215,1.74434,1.789258
财务风险,产权比率,80.461994,76.883141,79.334957,75.534282,83.883523,76.561984,80.952206,86.260276,84.219862,81.18301,80.336339,79.525337,77.526796,74.163811,72.242063,63.087892,62.233277,59.6643,58.47127,56.160409,64.818019,54.526111,107.745709,129.227614,109.350243,117.388374,119.215595,112.584193,100.864741,99.066459,98.022378,100.057904,100.392378,103.322464,113.52496,105.272548,88.430706,78.423724,83.490858,77.712849,78.958822
财务风险,现金比率,0.962226,0.523549,0.799862,0.720056,0.819918,0.664505,0.661182,0.831694,1.008461,1.070668,1.222145,1.596122,1.641652,2.193173,2.366784,2.858502,2.97722,3.240165,3.623805,4.541817,3.707242,3.103501,2.000273,1.643554,1.871547,,,,1.760015,,,,1.673534,0.460911,1.073255,0.949175,0.637186,0.73994,0.731226,0.650062,0.519899
营运能力,应收账款周转率,14.811754,10.953109,7.450078,3.972845,17.993748,12.086578,7.337812,3.560881,10.892671,7.750755,4.887829,2.510557,10.759438,7.995392,5.013417,2.544532,9.763278,7.083791,4.451656,2.244742,8.882859,5.896333,3.599742,1.803256,7.045621,,,,8.246207,,,,8.177884,,,,,,,,
营运能力,应收账款周转天数,24.305021,24.650533,24.16082,22.653788,20.006948,22.338827,24.530471,25.274637,33.049742,34.835314,36.826164,35.848608,33.458993,33.769448,35.903651,35.369951,36.872861,38.11518,40.434388,40.09369,40.52749,45.791167,50.00357,49.909697,51.09556,,,,43.65643,,,,44.021166,,,,,,,,
营运能力,存货周转率,2.254813,1.651299,1.153998,0.581222,2.31523,1.74435,1.162595,0.553964,2.162484,1.601914,1.093263,0.565502,2.921713,2.306823,1.697208,0.873114,3.929813,2.956713,2.052065,0.963066,4.358326,3.565754,2.205874,1.149445,3.946479,,,,4.162962,,,,4.415969,2.145913,4.994041,0.454101,1.239437,4.535731,4.944678,5.516675,4.574592
营运能力,存货周转天数,159.658454,163.507549,155.979401,154.84596,155.492047,154.785396,154.826016,162.465139,166.475166,168.548359,164.644702,159.150547,123.21538,117.04408,106.056494,103.07921,91.607397,91.317599,87.716497,93.45151,82.600517,75.720294,81.600283,78.298642,91.220534,,,,86.476875,,,,81.522294,83.880351,72.085902,396.387073,72.613559,79.369778,72.805548,65.256687,78.695539
营运能力,总资产周转率,0.186714,0.140498,0.091432,0.046736,0.167068,0.125119,0.077727,0.037028,0.140623,0.103304,0.067022,0.033188,0.185094,0.143332,0.098121,0.050653,0.163994,0.12091,0.078045,0.035847,0.172004,0.133152,0.101562,0.053237,0.2061,,,,0.260412,,,,0.288864,0.147517,0.348787,0.033906,0.08642,0.362209,0.388929,0.491306,0.423775
营运能力,总资产周转天数,1928.072996,1921.733017,1968.665845,1925.696695,2154.804057,2157.932086,2315.769976,2430.559904,2560.021034,2613.638226,2685.658773,2711.747854,1944.955288,1883.729279,1834.462992,1776.760867,2195.19537,2233.061933,2306.333448,2510.602861,2092.969972,2027.754603,1772.310078,1690.524182,1746.723255,,,,1382.420473,,,,1246.2578,1220.192037,1032.146763,5308.683071,1041.424736,993.90061,925.618616,732.740422,849.506605
营运能力,流动资产周转率,0.622793,0.478752,0.308938,0.164394,0.569828,0.48172,0.297606,0.133395,0.426597,0.299262,0.183423,0.087469,0.466099,0.328601,0.226373,0.119652,0.363568,0.264627,0.169172,0.076488,0.373538,0.288053,0.232942,0.125008,0.493585,,,,0.672246,,,,0.810348,0.451648,0.957917,0.093185,0.250179,0.955987,1.036554,1.491879,1.359151
营运能力,流动资产周转天数,578.041049,563.966162,582.640195,547.464517,631.76876,560.490966,604.824488,674.686423,843.886778,902.218824,981.337534,1028.925089,772.367995,821.6628,795.147139,752.177983,990.185008,1020.303323,1064.002814,1176.642114,963.755409,937.326013,772.723804,719.95178,729.357507,,,,535.517576,,,,444.253559,398.539665,375.815332,1931.62172,359.741247,376.574006,347.304359,241.306349,264.871094
营运能力,应付账款周转率,9.948062,7.634279,5.050497,2.483263,9.236479,6.939073,4.777721,2.347262,9.251543,7.219838,4.850473,2.29315,9.867423,6.901141,4.081568,2.329429,8.686816,6.786372,4.358343,2.080828,8.393004,6.462536,4.297109,2.045818,7.969476,,,,8.473766,,,,8.124313,,,,,,,,
